OTUID	taxonomy	Confidence
b9d88415152fcda9c932b5038c90ab54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium	0.799923088
b9fd5202aa22b6fb0ebaf36b1315d765	Unassigned	0.983843699
ba00b139929bd00931b5373fbaefdf16	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__gut_metagenome	0.700169269
ba2bd9d934e8616d30d89f6823f37767	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__gut_metagenome	0.935176408
ba4a9550b406ac8b2f780db5632e9b25	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.983897316
ba6dbe8de2620b9c9d0e4265dd103b35	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	0.911411134
ba76c82cfe963746cee47c6ac7a18e30	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.735392915
ba770a970df4e80a1d0a3e3d9b33bfa1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1
ba9b206981921e7b165020e9de2549c9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia	0.998866537
baa3983b87d0a18fd0873c453153f8c9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_sp.	0.742943252
bab0b4f909b8bfbf440ecc19ab8f5060	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Asinibacterium; s__uncultured_bacterium	0.999339445
bab4bde0b1dcb8e6d0a09f39951077b5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.991880206
bac1514e13095c7f47401552ef98d03b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.710933122
bacb4482e395b6f3796efb6d1f4e4023	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_caccae	0.815197152
bad729b494a416837c4d557b956ffccc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.999783117
bae9bff259cea0be67bba98c81f1d020	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999554
bb28a922dadf5abe518befd5e11a573a	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39	0.989714121
bb2dcd479762631b22470540c8c2c76a	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	0.999257306
bb3b7bb7c6b3825ec5d2c171c237b665	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101_soil_group; g__WD2101_soil_group; s__uncultured_bacterium	0.938157084
bb4cb4261298d34ad6db46fcbbc69d85	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.979952949
bb61023a3bd8f2e0f22e26d1c883b175	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1
bb638078b4468bb01472a0b6bc00153b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_ventriosum_group; s__uncultured_bacterium	0.776542707
bb80c260418f03e3e2238c2f4adbc3ae	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium; s__uncultured_bacterium	0.95484755
bb883ea6e2886b2ced0e8772c3a667d9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.999976452
bbc83a06593f362dec5cde5e8ecf0877	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1
bbcb4ae5774e9fc65e46ea536cbd99b3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.999969756
bc0d743cb025676a6ee3692e03591c45	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999894
bc1c7971b0bc44e3441d454afbac59cb	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus	1
bc3bc3aa6282e9a4c2ac4ea2216a0cd1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.991201032
bc3c9759bab56658dac59907c870cb26	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.99999936
bc4c2db62ffa3b2bd91450e6c3d09bbf	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Intestinimonas; s__Intestinimonas_timonensis	0.975648453
bc5c8a689a2e4b27e87fb0bf7c02b6c9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999998907
bc83017b0a1aa00cf23e08aabd9cff1a	d__Bacteria	0.965271234
bcc00cdff59f22527f0c3bc226a9340a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.996232449
bccb97d06047fad85419201395e11dee	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium	0.836648422
bcd089695c544372c775012852dd9aac	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Bombella	0.991429421
bcdfd71e69b3c4edd669a3a01cec9ad1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerellaceae; s__Parabacteroides_sp.	0.999982873
bceefd0ebc8bec3bdc2bfa6e500881de	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999998095
bcf5aacdad10d622fbec38d37cf03fd9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.970205871
bcfcb507786172504987dcf47044c277	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dielma	0.756130149
bd1adae10c42e9e680b1c3f182fb6ac3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.999977115
bd22aa07122ea46a8cf378e780b3bb71	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.984082432
bd296ff7f28878e5ea0a8652bbda397a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_validus	0.99073354
bd34c38d7cf20011b95692ed80ed9ea3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.814973458
bd3c5d68dfb4425682122d74d64c1c22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.988240946
bd3eea66e0442d20a3da9f92d1c03b6a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999974077
bd48042ecebe902613673c8a5c3fb842	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	0.830896082
bd5a4244a4f4c630d76cded94e561a74	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Phocea; s__uncultured_bacterium	0.93088262
bd6383169ddd32592a82ccdb7511c186	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.989528127
bd6678a995bf693439336eecbaad03b1	d__Bacteria	0.966228104
bd9b7db23a431392fb58c06d928e40e6	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_bacterium	0.837339627
bdaa5b7d06b79ceeb3007980f5eadc78	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__bacterium_YE57	0.986986734
bdd518576103427ca7b3cda268c4171a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__gut_metagenome	0.868725666
bdd830948eb9b47984f631479dc43c04	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999347076
bde8d6e30f3eccd2a88afa1a3db7f60b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.700960416
bde8f479afa8173d2515b80b14b3d1f8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.992643312
bded7a593c372b5c9b24c0fedb4ab5fc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	0.992014388
bdf38e4f6eab4ae98c400b8e451f5e7a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured	0.738304244
be09e708e9fbc1e888d217161390e4a1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Tannerellaceae; s__Parabacteroides_sp.	0.999887211
be0c05f4f2f8bfda4459c95abf12cf23	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39; s__uncultured_Erysipelotrichia	0.781373864
be2960f2ae35473b0322012e8a12f2c2	d__Bacteria	0.995178242
be2b9f730e9fb779cb69728a3c07de7d	Unassigned	0.957775943
be30df41c3c41047774678019bbcb573	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999992586
be6e552b1deb4544e20a3ff49577ce7b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.99993155
be9d36fc9d75c3a28ac377bcb26f5e51	d__Bacteria	0.921892611
bea20a8a18a6c85dc39842c7278cdf3f	d__Bacteria	0.976070418
beac44b18c362a8cd1a29c9c811b73c4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.99998548
bebee03b5dd122e630cb07fcbf641391	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.831704648
bec31f8bb9bfe95e604020fb80d39678	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Candidatus_Stoquefichus	0.740364909
bec8e450def6683add1b70e3d229203e	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__uncultured_bacterium	0.869676688
bec8ec06041b1ab281e5a0a4b9db3bb2	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Oscillibacter	0.999007783
bed57a6d3d27dbbaefea4b435a3c35fe	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Gordonibacter	0.980956517
bedc4f31bc405c8acd1184e8919c79bf	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.999999985
bee2410e590adb5ca3f8483f74f2786f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Eubacterium]_fissicatena_group	0.976589563
bee3aeea3d434c3c613a708c6ee75d5d	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014	1
bee7a18089a14c658468a8f71ad10793	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__uncultured_Firmicutes	0.898566249
bf0a1e4edc105ddea1677eb1ad2632e9	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.904551289
bf141f3e26b9dacd0031e06f7f4c5d73	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999993965
bf16a87f9ef13b06317e5e0e1efdaff7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.86961417
bf1703b850cb89d89fd040af4135d111	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium	0.735427689
bf1813bf8f18f5d6b4d0a078c256c3bf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.956192149
bf268e9b6edf1808259fdb6d44f5b276	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.995438282
bf3c48a294878a84b1a6e5c9f7a4661e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__UCG-009; s__uncultured_bacterium	0.971451347
bf51277fc250d0027512309725ff074f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.999999966
bf552fb5591f8185ae58a12e54e1d20a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999998866
bf5670cef49f3319a8eecdd805eae7ff	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.990597026
bf605f6f0c81199ddb2d3aebffa81515	d__Bacteria; p__Firmicutes; c__Bacilli; o__Mycoplasmatales; f__Mycoplasmataceae; g__Ureaplasma	0.999999942
bf99d40c6b55446710870dc1da7721ee	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.713378532
bfbcc221fbf929a79f356168c61de2d2	d__Bacteria	0.947965373
bfbee9b98187b68877a3dbe2f4f2abca	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999994
bfd5ba6da1d2c1bc73f39f5363066c35	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.999997912
c0238288b740d1279760126d34b0b54b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_wittichii	0.701336998
c0384e07d3598fadb3d9539227218f8e	Unassigned	0.975568583
c04ee88008611fb287ee5b13e68bfac4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae	0.999999845
c057d0264620a1b5a08edce6b37775ae	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Hungatella; s__uncultured_organism	0.735177789
c05e623e8e372e2b6fc0c6c67f404cc3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.952624627
c06c5fa4b6cad31ca0e61c9cfac664b7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__uncultured_bacterium	0.866268487
c07b066122c0bcd9edb5b12c6be0f415	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	0.998039026
c08e50f7fcf35aa6df8ea2287ed5bc00	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.999861889
c0979bb7a84f82ccd517ea7768ddf20f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter	0.794179235
c09aee6b82a116198eb4a49a6b33d235	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.883982201
c0b393d9493e2077463965928cc6f2e8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.808067315
c0b49dfef812a0c809f312615d680549	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelotrichaceae; s__uncultured_bacterium	0.999602295
c0cade183fdd55d9b1c0b40de2c2ce71	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.99999895
c0efc15cdd59cabfc8a966995c315e1e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Marvinbryantia	0.84881238
c0f922b5fd929b971027f89e4350b273	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	0.999759305
c1183e59a7667280e65314e4e281a51b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	0.789494794
c12e4edd8d89f525499961ed74123f90	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.738955748
c12e9433fcf888e08d2535291e3fc438	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter	0.999764815
c130f9ac686f89086e46079dd6de0044	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__uncultured_bacterium	0.961543013
c13226ffbe1f70b545c4dac984e3b13f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_florum	0.999943385
c14983ac16deadcc5c27f1b435fcc15a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.999969977
c15e836d3c3dce9be1ed1590c15bbaf8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999999639
c17d4b18ef23977e4b8c45e526d9e277	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides; s__Parabacteroides_sp.	0.795766426
c18833289316a3c221506a627870342c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999997156
c18cc58fb8eec273616558a4bc59e6f7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999998019
c1cb6a303133547465c8428a373f5fb4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium	0.871902704
c1cfd5afaf1784cf03ae17dacd876019	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999966
c1ec34bff8fbaaf362e9c1ec2cc8e759	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__gut_metagenome	0.972361033
c1f2f989c915f7899531d82f0ea94b79	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.999735362
c203ab075235382ec1c23c22c02f255a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999967
c23eb490051dbcc6adeba03a382a657e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tuzzerella	0.905628061
c248e8769c0697ef24005ace7545cfe9	d__Bacteria	0.946058712
c25fce275fb497ef68ab9005894284ea	d__Bacteria	0.944240911
c28931b903989c39570d4a98d37734d3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Breznakia; s__uncultured_bacterium	0.995367416
c29e71500c85aa24c58047c7f1b60fc6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospirales; g__Hydrogenoanaerobacterium; s__uncultured_bacterium	0.998862393
c2a2ef7dd95c6c55b829b709c3fc4616	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.99995166
c2c7b41b0fc478be8ac4d58acecda13c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.767682109
c2cfd8a1a73ab88d0291a0ad82996fd1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.987967388
c2e267bf03f42cf4f14152104d7baf96	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinifilaceae; g__Odoribacter; s__uncultured_bacterium	0.999929783
c2e7bbfaa14bfe315cd022a1553f6664	d__Bacteria; p__Firmicutes; c__Bacilli; o__RF39; f__RF39; g__RF39	1
c2f5e8791f858cf0414db66c47a1b483	d__Bacteria	0.92843371
c309038bcc9e4fead47a393aac39b4dd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999998928
c3359735a3563a7096a8936ae7b3dc5b	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptococcales; f__Peptococcaceae; g__Peptococcus; s__uncultured_organism	0.99997247
c3362e3932f4a132a769bd4388573fe4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_AC2044_group	0.701428429
c34704e4e226108583d682094aa3f4a0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelatoclostridiaceae; g__Erysipelatoclostridium	0.999999848
c35eeeead9539ea7306dd3cf5e0354f0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.999292094
c369e45d79873c33c247c00338858af1	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium	0.822259571
c373cc0d0724dc41ad9776aeb771c4ef	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999999966
c37f6ad9628103cd7928e0927d3cf202	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Eisenbergiella	0.990757786
c388b556cb744853adec80102ab83c41	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes	1
c3cdba965fd91bf0783a5c3646b0abcd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999998363
c3d2322710f1414a058c2f2f1e8d2aa5	Unassigned	0.962315305
c3ed10953918c541107d0bfa6ef2cc4a	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_organism	0.703365181
c41af3ba7aeabdb1886cf01eddb79139	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__Sphingobium_yanoikuyae	0.834031366
c4205f5191af6ff28d5eadca1a555384	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999999003
c42cdaa282be84d448df1871dbe6ea5b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999658747
c49cc7c2c45bd7a87913453e515ea14f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_baumannii	0.975515765
c4b2afd536a426cb247c773681a2e71b	d__Bacteria	0.947030555
c4b2be9801a3daa50ecbc114fd92b5d2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.999999993
c4c273c066d2747d4e3bf6e93257dfd7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_bacterium	0.926321508
c4d0b39c0a83bad6b96c37e76eda12be	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium	0.837538703
c5016c0c3edd1e05332583f8ca603d54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.999997948
c519309f5360ca0086e137946d934ecb	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_Eubacteriaceae	0.888461015
c51b2c7d89498ef7846a57a866d4a43b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_inops	0.998426735
c52703a0552b005d731ddb52395a8e65	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_delbrueckii	0.996626493
c535c24fa3133dd54bdaf645acb778dc	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus	0.994772453
c54feaed94b53803cf5bad847674d8b2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides	0.839846026
c5537bdec3050557b8c403f9d74b711f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.999996744
c55b9aa438ccd2f255a068425de5238d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae	0.999992667
c58036f9c5eef9a1e6fc27aa3b2819b0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured	0.870410408
c58bed04d863d24a24073f2f15b2422e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_brachy_group; s__uncultured_Eubacteriaceae	0.922999001
